"","Item_Number","Set_Name","Amazon_Price","Year","Pages","unique_pieces","Theme","Pieces","Price","Ages","Minifigures","Packaging","Weight","Availability","Size"
"1010","60303","City Advent Calendar","-",2021,NA,"205","City","349",NA,"Ages_5+","7,","Box","0.45Kg (0.99 lb)","Retail","Small"
"1011","60304","Road Plates","182.85 Kr",2021,NA,"30","City","112",NA,"Ages_5+",NA,"Box","0.42Kg (0.93 lb)","Retail","Small"
"1012","60305","Car Transporter","-",2021,NA,"138","City","342",NA,"Ages_5+","2,","Box","0.64Kg (1.42 lb)","Retail","Small"
"1013","60306","Shopping Street","-",2021,NA,"276","City","533",NA,"Ages_6+","6,","Box","1.19Kg (2.62 lb)","Retail","Small"
"1014","60307","Wildlife Rescue Camp","1392 Kr",2021,NA,"253","City","503",NA,"Ages_6+","6,","Box","1.21Kg (2.67 lb)","Retail","Small"
"1015","60308","Seaside Police and Fire Mission","-",2021,NA,"178","City","297",NA,"Ages_5+","4,","Box","0.72Kg (1.59 lb)","Retail","Small"
"1016","60309","Selfie Stunt Bike","-",2021,NA,"14","City","14",NA,"Ages_5+","1,","Box","0.05Kg (0.1 lb)","Retail","Small"
"1017","60310","Chicken Stunt Bike","-",2021,NA,"10","City","10",NA,"Ages_5+","1,","Box","0.04Kg (0.1 lb)","Retail","Small"
"1018","60311","Fire Stunt Bike","-",2021,NA,"11","City","11",NA,"Ages_5+","1,","Box","0.05Kg (0.1 lb)","Retail","Small"
"1019","60312","Police Car","65.01 Kr",2022,NA,"49","City","94",NA,"Ages_5+","1,","Box","0.14Kg (0.3 lb)","Retail","Small"
"1020","60313","Space Ride Amusement Truck",NA,2022,NA,"171","City","433",NA,"Ages_NA","3,","Box","0.72Kg (1.59 lb)","Retail","Small"
"1021","60314","Ice Cream Truck Police Chase","223.48 Kr",2022,NA,"180","City","317",NA,"Ages_5+","3,","Box","0.57Kg (1.26 lb)","Retail","Small"
"1022","60315","Police Mobile Command Truck","270.89 Kr",2022,NA,"199","City","436",NA,"Ages_6+","4,","Box","0.8Kg (1.77 lb)","Retail","Small"
"1023","60316","Police Station","-",2022,NA,"332","City","668",NA,"Ages_6+","5,","Box","1.38Kg (3.04 lb)","Retail","Small"
"1024","60317","Police Chase at the Bank","-",2022,NA,"369","City","915",NA,"Ages_7+","6,","Box","1.8Kg (3.96 lb)","Retail","Small"
"1025","60318","Fire Helicopter","169.30 Kr*",2022,NA,"39","City","53",NA,"Ages_4+","2,","Box","0.13Kg (0.29 lb)","Retail","Small"
"1026","60319","Fire Rescue & Police Chase","-",2022,NA,"163","City","295",NA,"Ages_5+","3,","Box","0.57Kg (1.26 lb)","Retail","Small"
"1027","60320","Fire Station","-",2022,NA,"272","City","540",NA,"Ages_6+","5,","Box","1.36Kg (2.99 lb)","Retail","Small"
"1028","60321","Fire Brigade","-",2022,NA,"310","City","766",NA,"Ages_7+","7,","Box","1.78Kg (3.93 lb)","Retail","Small"
"1029","60322","Race Car","155.69 Kr*",2022,NA,"33","City","46",NA,"Ages_4+","2,","Box","0.11Kg (0.24 lb)","Retail","Small"
"1030","60323","Stunt Plane","155.69 Kr*",2022,NA,"43","City","59",NA,"Ages_5+","1,","Box","0.13Kg (0.29 lb)","Retail","Small"
"1031","60324","Mobile Crane","319.65 Kr",2022,NA,"126","City","340",NA,"Ages_7+","2,","Box","0.7Kg (1.55 lb)","Retail","Small"
"1032","60325","Cement Mixer Truck","-",2022,NA,"46","City","85",NA,"Ages_4+","2,","Box","0.32Kg (0.72 lb)","Retail","Small"
"1033","60326","Picnic in the Park","-",2022,NA,"86","City","147",NA,"Ages_5+","3,","Box","0.22Kg (0.49 lb)","Retail - limited","Small"
"1034","60327","Horse Transporter","-",2022,NA,"92","City","196",NA,"Ages_5+","2,","Box","0.5Kg (1.09 lb)","Retail","Small"
"1035","60328","Beach Lifeguard Station","331.84 Kr",2022,NA,"130","City","211",NA,"Ages_5+","4,","Box","0.53Kg (1.18 lb)","Retail","Small"
"1036","60329","School Day","-",2022,NA,"256","City","433",NA,"Ages_NA","8,","Box","1Kg (2.2 lb)","Retail","Small"
"1037","60330","Hospital","-",2022,NA,"337","City","816",NA,"Ages_7+","13,","Box","1.75Kg (3.85 lb)","Retail","Small"
"1038","60331","Touring Stunt Bike","-",2022,NA,"10","City","10",NA,"Ages_5+","1,","Box","0.05Kg (0.1 lb)","Retail","Small"
"1039","60332","Reckless Scorpion Stunt Bike","-",2022,NA,"14","City","15",NA,"Ages_5+","1,","Box","0.05Kg (0.1 lb)","Retail","Small"
"1040","60333","Bathtub Stunt Bike","-",2022,NA,"14","City","14",NA,"Ages_5+","1,","Box","0.05Kg (0.11 lb)","Retail","Small"
"1041","60335","Train Station","-",2022,NA,"325","City","907",NA,"Ages_7+","6,","Box","1.92Kg (4.23 lb)","Retail","Small"
"1042","60336","Freight Train","-",2022,NA,"347","City","1153",NA,"Ages_7+","6,","Box","2.76Kg (6.09 lb)","Retail","Small"
"1043","60337","Express Passenger Train","1185 Kr",2022,NA,"214","City","764",NA,"Ages_7+","6,","Box","2.2Kg (4.85 lb)","Retail","Small"
"1044","60338","Chimpanzee Smash Stunt Loop","288.09 Kr",2022,NA,"101","City","226",NA,"Ages_7+","3,","Box","0.64Kg (1.4 lb)","Retail","Small"
"1045","60339","Double Loop Stunt Arena","-",2022,NA,"252","City","598",NA,"Ages_7+","7,","Box","1.47Kg (3.24 lb)","Retail","Small"
"1046","60340","The Blade Stunt Challenge","128.67 Kr",2022,NA,"56","City","154",NA,"Ages_5+","2,","Box","0.39Kg (0.86 lb)","Retail","Small"
"1047","60341","The Knockdown Stunt Challenge","135.24 Kr",2022,NA,"55","City","117",NA,"Ages_5+","2,","Box","0.35Kg (0.77 lb)","Retail","Small"
"1048","60342","The Shark Attack Stunt Challenge","167.95 Kr",2022,NA,"54","City","122",NA,"Ages_5+","3,","Box","0.37Kg (0.82 lb)","Retail","Small"
"1049","60343","Rescue Helicopter Transporter","169.30 Kr",2022,NA,"111","City","215",NA,"Ages_5+","2,","Box","0.55Kg (1.22 lb)","Retail","Small"
"1050","60344","Chicken Henhouse","-",2022,NA,"59","City","101",NA,"Ages_5+","1,","Box","0.15Kg (0.32 lb)","Retail","Small"
"1051","60345","Farmers Market Van","600.35 Kr",2022,NA,"146","City","310",NA,"Ages_5+","3,","Box","0.55Kg (1.21 lb)","Retail","Small"
"1052","60346","Barn & Farm Animals","399.56 Kr",2022,NA,"127","City","230",NA,"Ages_4+","4,","Box","0.67Kg (1.48 lb)","Retail","Small"
"1053","60347","Grocery Store","-",2022,NA,"188","City","404",NA,"Ages_NA","5,","Box","0.92Kg (2.02 lb)","Retail","Small"
"1054","60348","Lunar Roving Vehicle","-",2022,NA,"102","City","275",NA,"Ages_NA","3,","Box","0.47Kg (1.03 lb)","Retail","Small"
"1055","60349","Lunar Space Station","1284 Kr",2022,NA,"191","City","500",NA,"Ages_NA","5,","Box","1Kg (2.2 lb)","Retail","Small"
"1056","60350","Lunar Research Base","-",2022,NA,"271","City","786",NA,"Ages_7+","6,","Box","1.46Kg (3.21 lb)","Retail","Small"
"1057","60351","Rocket Launch Center",NA,2022,NA,"352","City","1010",NA,"Ages_7+","7,","Box","2.11Kg (4.65 lb)","Retail","Small"
"1058","60352","City Advent Calendar","181.83 Kr",2022,NA,"175","City","287",NA,"Ages_5+","6,","Box","0.44Kg (0.97 lb)","Retail","Small"
"1059","60353","Wild Animal Rescue Missions","-",2022,NA,"150","City","246",NA,"Ages_NA","1,","Box","NA","Retail","Small"
"1060","60354","Mars Spacecraft Exploration Missions","332.24 Kr",2022,NA,"145","City","298",NA,"Ages_NA","2,","Box","NA","Retail","Small"
"1061","60355","Water Police Detective Missions","182.85 Kr",2022,NA,"173","City","278",NA,"Ages_NA","2,","Box","NA","Retail","Small"
"1062","60356",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1063","60357",NA,"541.16 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1064","60358",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1065","60359",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1066","60360",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1067","60361",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1068","60362",NA,"148.99 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1069","60363",NA,"319.65 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1070","60364",NA,"428.00 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1071","60365",NA,"744.94 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1072","60366",NA,"914.24 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1073","60368",NA,"1354 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1074","60369",NA,"148.99 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1075","60370",NA,"243.80 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1076","60371",NA,"535.00 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1077","60372",NA,"535.00 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1078","60373",NA,"148.99 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1079","60374",NA,"399.56 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1080","60375",NA,"236.96 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1081","60376",NA,"81.27 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1082","60377",NA,"265.47 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1083","60378",NA,"629.74 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1084","60379",NA,"704.30 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1085","60380",NA,"1734 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1086","60382",NA,"67.72 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1087","60383",NA,"65.01 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1088","60384",NA,"148.99 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1089","60385",NA,"148.99 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1090","60386",NA,"338.54 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1091","60387",NA,"211.29 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1092","60388",NA,"270.89 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1093","60389",NA,"385.81 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1094","60390",NA,"67.72 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1095","60391",NA,"507.91 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1096","60392",NA,"67.72 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1097","60393",NA,"65.01 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1098","60394",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1099","60398",NA,"428.00 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1100","70427","Welcome to the Hidden Side",NA,2020,NA,"103","Hidden Side","189",NA,"Ages_7+","4,","Box","0.38Kg (0.84 lb)","Retail","Small"
"1101","70428","Jack's Beach Buggy",NA,2020,NA,"98","Hidden Side","170",NA,"Ages_7+","3,","Box","0.3Kg (0.66 lb)","Retail","Small"
"1102","70429","El Fuego's Stunt Plane",NA,2020,NA,"149","Hidden Side","295",NA,"Ages_7+","3,","Box","0.51Kg (1.12 lb)","Retail","Small"
"1103","70430","Newbury Subway",NA,2020,NA,"146","Hidden Side","348",NA,"Ages_8+","3,","Box","0.57Kg (1.26 lb)","Retail","Small"
"1104","70431","The Lighthouse of Darkness",NA,2020,NA,"240","Hidden Side","540",NA,"Ages_8+","5,","Box","0.95Kg (2.09 lb)","Retail","Small"
"1105","70432","Haunted Fairground",NA,2020,NA,"213","Hidden Side","466",NA,"Ages_8+","5,","Box","0.9Kg (1.98 lb)","Retail","Small"
"1106","70433","J.B.'s Submarine",NA,2020,NA,"120","Hidden Side","224",NA,"Ages_7+","3,","Box","0.34Kg (0.75 lb)","Retail","Small"
"1107","70434","Supernatural Race Car",NA,2020,NA,"115","Hidden Side","244",NA,"Ages_7+","3,","Box","0.49Kg (1.08 lb)","Retail","Small"
"1108","70435","Newbury Abandoned Prison",NA,2020,NA,"164","Hidden Side","400",NA,"Ages_7+","4,","Box","0.65Kg (1.43 lb)","Retail","Small"
"1109","70436","Phantom Fire Truck 3000",NA,2020,NA,"264","Hidden Side","760",NA,"Ages_9+","6,","Box","1.05Kg (2.31 lb)","Retail","Small"
"1110","70437","Mystery Castle",NA,2020,NA,"335","Hidden Side","1035",NA,"Ages_9+","6,","Box","1.76Kg (3.88 lb)","Retail","Small"
"1111","70685","Spinjitzu Burst - Cole",NA,2020,NA,"31","Ninjago","48",NA,"Ages_7+","1","Box","0.11Kg (0.24 lb)","Retail","Small"
"1112","70686","Spinjitzu Burst - Kai",NA,2020,NA,"31","Ninjago","48",NA,"Ages_7+","1,","Box","0.11Kg (0.24 lb)","Retail","Small"
"1113","70687","Spinjitzu Burst Lloyd",NA,2020,NA,"30","Ninjago","48",NA,"Ages_7+","1","Box","0.11Kg (0.24 lb)","Retail","Small"
"1114","70688","Kai's Spinjitzu Ninja Training","390.62 Kr",2022,NA,"14","Ninjago","32",NA,"Ages_NA","1,","Box","NA","Retail","Small"
"1115","70689","Lloyd's Spinjitzu Ninja Training","-",2022,NA,"11","Ninjago","32",NA,"Ages_NA","1,","Box","NA","Retail","Small"
"1116","70690","Jay's Spinjitzu Ninja Training","-",2022,NA,"11","Ninjago","25",NA,"Ages_NA","1,","Box","NA","Retail","Small"
"1117","71026","Mister Miracle",NA,2020,NA,NA,"Collectable Minifigures","10",NA,"Ages_5+","1","Foil pack","0.01Kg (0.02 lb)","Retail","Small"
"1118","71027","Piñata Boy",NA,2020,NA,NA,"Collectable Minifigures","9",NA,"Ages_5+","1","Foil pack","0.01Kg (0.02 lb)","Retail","Small"
"1119","71028","Harry Potter",NA,2020,NA,NA,"Collectable Minifigures","8",NA,"Ages_5+","1","Foil pack","0.01Kg (0.02 lb)","Retail","Small"
"1120","71029","Paddle Surfer",NA,2021,NA,NA,"Collectable Minifigures","7",NA,"Ages_5+","1","Foil pack","NA","Retail","Small"
"1121","71030","Lola Bunny",NA,2021,NA,NA,"Collectable Minifigures","5",NA,"Ages_5+","1","Foil pack","NA","Retail","Small"
"1122","71031","The Scarlet Witch",NA,2021,NA,NA,"Collectable Minifigures","8",NA,"Ages_5+","1","Foil pack","NA","Retail","Small"
"1123","71032","Robot Repair Tech",NA,2022,NA,NA,"Collectable Minifigures","15",NA,"Ages_5+","1","Foil pack","NA","Retail","Small"
"1124","71033","Rowlf the Dog",NA,2022,NA,NA,"Collectable Minifigures","7",NA,"Ages_5+","1","Foil pack","NA","Retail","Small"
"1125","71034","Nutcracker",NA,2022,NA,NA,"Collectable Minifigures","8",NA,"Ages_5+","1","Foil pack","NA","Retail","Small"
"1126","71360","Adventures with Mario",NA,2020,NA,"113","Super Mario","231",NA,"Ages_6+","3,","Box","NA","Retail","Small"
"1127","71361","Paragoomba",NA,2020,NA,NA,"Super Mario","NA",NA,"Ages_NA","1","Foil pack","NA","Retail","Small"
"1128","71362","Guarded Fortress",NA,2020,NA,"193","Super Mario","468",NA,"Ages_8+","3,","Box","NA","Retail","Small"
"1129","71363","Desert Pokey",NA,2020,NA,"70","Super Mario","180",NA,"Ages_NA","2,","Box","NA","Retail","Small"
"1130","71364","Whomp's Lava Trouble",NA,2020,NA,"56","Super Mario","133",NA,"Ages_NA","2,","Box","NA","Retail","Small"
"1131","71365","Piranha Plant Power Slide",NA,2020,NA,"78","Super Mario","217",NA,"Ages_NA","4,","Box","NA","Retail","Small"
"1132","71366","Boomer Bill Barrage",NA,2020,NA,"70","Super Mario","132",NA,"Ages_7+","4,","Box","NA","Retail","Small"
"1133","71367","Mario's House & Yoshi",NA,2020,NA,"114","Super Mario","205",NA,"Ages_NA","2,","Box","NA","Retail","Small"
"1134","71368","Toad's Treasure Hunt",NA,2020,NA,"196","Super Mario","464",NA,"Ages_8+","5,","Box","NA","Retail","Small"
"1135","71369","Bowser's Castle Boss Battle",NA,2020,NA,"346","Super Mario","1010",NA,"Ages_8+","4,","Box","NA","Retail","Small"
"1136","71370","Fire Mario Power-Up Pack ",NA,2020,NA,"9","Super Mario","11",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"1137","71371","Propeller Mario Power-Up Pack",NA,2020,NA,"11","Super Mario","13",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"1138","71372","Cat Mario Power-Up Pack",NA,2020,NA,"9","Super Mario","11",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"1139","71373","Builder Mario Power-Up Pack",NA,2020,NA,"8","Super Mario","10",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"1140","71374","Nintendo Entertainment System",NA,2020,NA,"516","Super Mario","2646",NA,"Ages_18+","1,","Box","NA","LEGO exclusive","Small"
"1141","71376","Thwomp Drop",NA,2020,NA,"159","Super Mario","393",NA,"Ages_8+","3,","Box","NA","Retail - limited","Small"
"1142","71377","King Boo and the Haunted Yard",NA,2020,NA,"144","Super Mario","431",NA,"Ages_8+","7,","Box","NA","Retail - limited","Small"
"1143","71380","Master Your Adventure","-",2021,NA,"173","Super Mario","366",NA,"Ages_NA","4,","Box","NA","Retail","Small"
"1144","71381","Chain Chomp Jungle Encounter","426.37 Kr",2021,NA,"76","Super Mario","160",NA,"Ages_7+","2,","Box","NA","Retail","Small"
"1145","71382","Piranha Plant Puzzling Challenge","264.05 Kr*",2021,NA,"74","Super Mario","267",NA,"Ages_7+","3,","Box","NA","Retail","Small"
"1146","71383","Wiggler's Poison Swamp","-",2021,NA,"136","Super Mario","374",NA,"Ages_7+","3,","Box","NA","Retail","Small"
"1147","71384","Penguin Mario Power-Up Pack","-",2021,NA,"12","Super Mario","18",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"1148","71385","Tanooki Mario Power-Up Pack","-",2021,NA,"9","Super Mario","13",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"1149","71386","Huckit Crab","-",2021,NA,NA,"Super Mario","NA",NA,"Ages_NA","1","Foil pack","NA","Retail","Small"
"1150","71387","Adventures with Luigi",NA,2021,NA,"151","Super Mario","280",NA,"Ages_NA","4,","Box","NA","Retail","Small"
"1151","71388","Boss Sumo Bro Topple",NA,2021,NA,"112","Super Mario","231",NA,"Ages_NA","2,","Box","NA","Retail","Small"
"1152","71389","Lakitu Sky World",NA,2021,NA,"157","Super Mario","484",NA,"Ages_7+","3,","Box","NA","Retail","Small"
"1153","71390","Reznor Knockdown",NA,2021,NA,"285","Super Mario","862",NA,"Ages_8+","4,","Box","NA","Retail","Small"
"1154","71391","Bowser's Airship",NA,2021,NA,"380","Super Mario","1152",NA,"Ages_8+","3,","Box","NA","Retail","Small"
"1155","71392","Frog Mario Power-Up Pack",NA,2021,NA,"8","Super Mario","11",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"1156","71393","Bee Mario Power-Up Pack",NA,2021,NA,"9","Super Mario","13",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"1157","71394","1-Up Mushroom",NA,2021,NA,NA,"Super Mario","NA",NA,"Ages_NA","1","Foil pack","NA","Retail","Small"
"1158","71395","Super Mario 64 Question Mark Block","-",2021,NA,"524","Super Mario","2064",NA,"Ages_18+",NA,"Box","NA","LEGO exclusive","Small"
"1159","71396","Bowser Jr.'s Clown Car ","176.08 Kr*",2022,NA,"51","Super Mario","84",NA,"Ages_NA","1,","Box","NA","Retail","Small"
"1160","71397","Luigi's Mansion Lab and Poltergust","-",2022,NA,"110","Super Mario","179",NA,"Ages_NA","2,","Box","NA","Retail","Small"
"1161","71398","Dorrie's Beachfront ","-",2022,NA,"128","Super Mario","229",NA,"Ages_NA","2,","Box","NA","Retail","Small"
"1162","71399","Luigi's Mansion Entryway","-",2022,NA,"197","Super Mario","504",NA,"Ages_7+","3,","Box","NA","Retail","Small"
"1163","71400","Big Urchin Beach Ride","488.34 Kr",2022,NA,"193","Super Mario","536",NA,"Ages_7+","5,","Box","NA","Retail","Small"
"1164","71401","Luigi's Mansion Haunt-and-Seek",NA,2022,NA,"301","Super Mario","877",NA,"Ages_8+","4,","Box","NA","Retail","Small"
"1165","71402","Freezie",NA,2022,NA,NA,"Super Mario","NA",NA,"Ages_NA","1","Foil pack","NA","Retail","Small"
"1166","71403","Adventures with Peach","482.18 Kr",2022,NA,"187","Super Mario","354",NA,"Ages_NA","4,","Box","NA","Retail","Small"
"1167","71404","Goomba's Shoe","85.26 Kr",2022,NA,"47","Super Mario","76",NA,"Ages_NA","1","Box","NA","Retail","Small"
"1168","71405","Fuzzy Flippers","407.62 Kr",2022,NA,"58","Super Mario","154",NA,"Ages_NA","2,","Box","NA","Retail","Small"
"1169","71406","Yoshi's Gift House","-",2022,NA,"141","Super Mario","246",NA,"Ages_NA","2,","Box","NA","Retail","Small"
"1170","71407","Cat Peach Suit and Frozen Tower","487.53 Kr",2022,NA,"246","Super Mario","494",NA,"Ages_7+","3,","Box","NA","Retail","Small"
"1171","71408","Princess Peach's Castle","1321 Kr*",2022,NA,"474","Super Mario","1216",NA,"Ages_8+","5,","Box","NA","Retail","Small"
"1172","71409","Big Spike's Cloudtop Challenge","646.54 Kr",2022,NA,"192","Super Mario","540",NA,"Ages_7+","3,","Box","NA","Retail","Small"
"1173","71410","Red Yoshi",NA,2022,NA,NA,"Super Mario","NA",NA,"Ages_NA","1","Box with handle","NA","Retail","Small"
"1174","71411","The Mighty Bowser","2189 Kr",2022,NA,"519","Super Mario","2807",NA,"Ages_18+",NA,"Box","NA","LEGO exclusive","Small"
"1175","71412","Big Bad Island",NA,2022,NA,"168","Super Mario","354",NA,"Ages_7+","4,","Box","NA","Retail","Small"
"1176","71414",NA,"118.45 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1177","71415",NA,"264.11 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1178","71416",NA,"265.47 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1179","71417",NA,"466.94 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1180","71418",NA,"480.48 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1181","71424",NA,"617.89 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1182","71453",NA,"230.25 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1183","71454",NA,"230.25 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1184","71455",NA,"373.08 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1185","71456",NA,"460.17 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1186","71457",NA,"467.28 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1187","71458",NA,"602.72 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1188","71459",NA,"805.89 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1189","71460",NA,"941.33 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1190","71461",NA,"931.98 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1191","71469",NA,"1348 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1192","71699","Thunder Raider",NA,2020,NA,"191","Ninjago","576",NA,"Ages_8+","5,","Box","0.87Kg (1.92 lb)","Retail","Small"
"1193","71700","Jungle Raider",NA,2020,NA,"61","Ninjago","127",NA,"Ages_7+","1","Box","0.15Kg (0.33 lb)","Retail","Small"
"1194","71701","Kai's Fire Dragon",NA,2020,NA,"48","Ninjago","81",NA,"Ages_4+","2","Box","0.2Kg (0.44 lb)","Retail","Small"
"1195","71702","Golden Mech",NA,2020,NA,"172","Ninjago","489",NA,"Ages_8+","4,","Box","0.61Kg (1.34 lb)","Retail","Small"
"1196","71703","Storm Fighter Battle",NA,2020,NA,"96","Ninjago","165",NA,"Ages_4+","3","Box","0.43Kg (0.95 lb)","Retail","Small"
"1197","71704","Kai Fighter",NA,2020,NA,"174","Ninjago","513",NA,"Ages_8+","4,","Box","0.65Kg (1.43 lb)","Retail","Small"
"1198","71705","Destiny's Bounty",NA,2020,NA,"479","Ninjago","1781",NA,"Ages_9+","7,","Box","2.04Kg (4.49 lb)","Retail","Small"
"1199","71706","Cole's Speeder Car",NA,2020,NA,"32","Ninjago","52",NA,"Ages_4+","2,","Box","0.14Kg (0.31 lb)","Retail","Small"
